mapla.hood.name,mapla.region.slug,mapla.area,csa.hood.name,csa.area,piece.area,pct.mapla,pct.csa
Harvard Heights,central-la,2012117.801934097,West Adams,3791058.078763183,350407.8310335884,0.17414876539373977,0.09243008778908168
Jefferson Park,south-la,3697625.3320061443,West Adams,3791058.078763183,1305006.4913597954,0.35293096898267,0.34423278785155104
Pico-Union,central-la,4254025.531357826,West Adams,3791058.078763183,509001.796219792,0.11965179627338196,0.13426378220664234
University Park,south-la,3021334.318991582,West Adams,3791058.078763183,331230.1681196708,0.1096304258809148,0.08737143067661292
Lake Hughes,northwest-county,19410628.316395797,West Antelope Valley,596620665.939355,725.8047562699057,3.739213097274301e-5,1.2165263419549097e-6
Lancaster,antelope-valley,264677376.71262556,West Antelope Valley,596620665.939355,1252.862423845593,4.733545569351373e-6,2.099931322145893e-6
Northwest Antelope Valley,antelope-valley,551177041.4322073,West Antelope Valley,596620665.939355,400798536.9722177,0.7271684174848099,0.6717811833439874
Ridge Route,northwest-county,764980428.0297452,West Antelope Valley,596620665.939355,194621155.56973112,0.25441324828530587,0.3262058568878234
Carson,harbor,49573793.551075324,West Carson,6421452.214657588,492297.153227726,0.009930592717713196,0.07666445794052784
Harbor City,harbor,6699591.691169426,West Carson,6421452.214657588,24997.03735204799,0.0037311284783214473,0.003892738981221386
Harbor Gateway,harbor,13320845.718378365,West Carson,6421452.214657588,32067.54094164507,0.002407320197200577,0.004993814462785816
West Carson,harbor,5915366.889964076,West Carson,6421452.214657588,5882949.215827461,0.9945197525800785,0.9161399974913865
Wilmington,harbor,24306535.363286905,West Carson,6421452.214657588,361.27658302777127,1.4863351671808024e-5,5.626088475798705e-5
Chatsworth,san-fernando-valley,39343907.1641411,West Chatsworth,3585091.583683176,3424147.7967588524,0.08703120873261147,0.9551074824261598
Chatsworth Reservoir,san-fernando-valley,4657726.086518067,West Chatsworth,3585091.583683176,30.252176889359106,6.4950528063307486e-6,8.438327496861115e-6
West Hills,san-fernando-valley,21935985.604131736,West Chatsworth,3585091.583683176,156836.024298614,0.007149714041983747,0.043746727423204936
Baldwin Park,san-gabriel-valley,17524687.766693413,West Covina,41620560.84883508,4840.985748071427,2.762380598456067e-4,1.1631236219170078e-4
Covina,san-gabriel-valley,20453391.382944267,West Covina,41620560.84883508,7960.230329404591,3.8918877463238157e-4,1.9125716153407842e-4
Industry,san-gabriel-valley,32146108.212660562,West Covina,41620560.84883508,27620.137881820556,8.592062746476578e-4,6.636176283672933e-4
Irwindale,san-gabriel-valley,24899686.784354176,West Covina,41620560.84883508,807.8342005605764,3.244354869026635e-5,1.9409498192362462e-5
La Puente,san-gabriel-valley,8992937.121556422,West Covina,41620560.84883508,1592.7272093966872,1.7710867849602305e-4,3.8267797860327636e-5
San Dimas,san-gabriel-valley,41988268.21237375,West Covina,41620560.84883508,12.89608408161439,3.071354125963684e-7,3.098488780209539e-7
South San Jose Hills,san-gabriel-valley,3835165.0066870973,West Covina,41620560.84883508,17497.203938686383,0.004562307986273807,4.2039808166535346e-4
Valinda,san-gabriel-valley,5218487.53801208,West Covina,41620560.84883508,10698.699211741121,0.0020501532549058576,2.5705322065693807e-4
Vincent,san-gabriel-valley,3777293.6946394015,West Covina,41620560.84883508,4734.461678599371,0.0012534004664022677,1.1375295243605262e-4
Walnut,san-gabriel-valley,23230212.45940422,West Covina,41620560.84883508,11727.323993707258,5.048306817770717e-4,2.8176756282311113e-4
West Covina,san-gabriel-valley,46337436.324746676,West Covina,41620560.84883508,41533358.17637123,0.8963240410041889,0.9979048174583575
West Puente Valley,san-gabriel-valley,4820669.90556051,West Covina,41620560.84883508,1200.780718386342,2.490900107060378e-4,2.8850661641671525e-5
Canoga Park,san-fernando-valley,11211732.478545943,West Hills,25895264.007074907,9505.621296195894,8.478280510514539e-4,3.670795282719975e-4
Chatsworth,san-fernando-valley,39343907.1641411,West Hills,25895264.007074907,196215.34050183403,0.004987184919973301,0.007577267428060419
Chatsworth Reservoir,san-fernando-valley,4657726.086518067,West Hills,25895264.007074907,4653311.606495423,0.9990522242097015,0.17969739969532963
West Hills,san-fernando-valley,21935985.604131736,West Hills,25895264.007074907,20642693.803541347,0.9410424576342359,0.7971609711297598
Woodland Hills,san-fernando-valley,38315804.946768604,West Hills,25895264.007074907,369307.76218432776,0.009638522867975756,0.01426159478750355
Beverly Grove,central-la,4306451.4987237975,West Hollywood,4908686.880503943,10031.483989252847,0.0023294083289282703,0.002043618636400572
Beverly Hills,westside,14799160.136955187,West Hollywood,4908686.880503943,2420.5631646028487,1.6356084684551977e-4,4.931182663568765e-4
Fairfax,central-la,3185366.083045166,West Hollywood,4908686.880503943,52.224894042054444,1.639525652013227e-5,1.063927997719277e-5
Hollywood Hills West,central-la,12600154.762247661,West Hollywood,4908686.880503943,1393.2016478531982,1.105702012508197e-4,2.8382369496547866e-4
Hollywood,central-la,9157773.202437313,West Hollywood,4908686.880503943,17099.141058168636,0.0018671723660526722,0.003483445058612738
West Hollywood,central-la,4888168.117017873,West Hollywood,4908686.880503943,4877630.996084321,0.9978443620020214,0.993673280619514
Brentwood,westside,39048248.112304464,West LA,2335725.9811947662,52.18599310505766,1.3364490246775853e-6,2.234251514313489e-5
Sawtelle,westside,6970137.365473464,West LA,2335725.9811947662,9955.615466226094,0.0014283241411483765,0.004262321670598371
Veterans Administration,westside,2363944.330266648,West LA,2335725.9811947662,2325706.672497127,0.9838246369510708,0.9957104091925569
Westwood,westside,9528349.465150325,West LA,2335725.9811947662,120.35996826857445,1.2631775178774426e-5,5.153000362097618e-5
Brentwood,westside,39048248.112304464,West Los Angeles,5548266.595386567,10.082574587594422,2.5820811624113067e-7,1.8172476780366273e-6
Santa Monica,westside,21490150.53394011,West Los Angeles,5548266.595386567,12567.514004263812,5.848034421357598e-4,0.0022651243930336394
Sawtelle,westside,6970137.365473464,West Los Angeles,5548266.595386567,4566932.571224768,0.6552141416677155,0.8231278170775379
Veterans Administration,westside,2363944.330266648,West Los Angeles,5548266.595386567,2382.838473036557,0.0010079926343983649,4.2947440107112163e-4
West Los Angeles,westside,2728663.119342394,West Los Angeles,5548266.595386567,955991.5894040964,0.35035163653125845,0.17230455187553748
Westwood,westside,9528349.465150325,West Los Angeles,5548266.595386567,3701.6657068578697,3.884897085687936e-4,6.671751696170904e-4
La Puente,san-gabriel-valley,8992937.121556422,West Puente Valley,2045972.8225351796,7596.783339104717,8.447499672709743e-4,0.003713042155511865
West Covina,san-gabriel-valley,46337436.324746676,West Puente Valley,2045972.8225351796,17647.232519037003,3.8084179701612956e-4,0.008625350407719586
West Puente Valley,san-gabriel-valley,4820669.90556051,West Puente Valley,2045972.8225351796,2022645.0527758496,0.4195775882606656,0.9885982015487261
Compton,southeast,26528527.100322146,West Rancho Dominguez,475512.1980633866,501.54716537415675,1.890595597250728e-5,0.0010547514184006267
West Compton,southeast,4284057.176876839,West Rancho Dominguez,475512.1980633866,475010.6508980193,0.11087869075648316,0.9989452485816138
Chesterfield Square,south-la,1648685.499781847,West Vernon,6532881.948874643,345762.90409835195,0.20972035245297121,0.0529265501511034
Exposition Park,south-la,4764914.011427688,West Vernon,6532881.948874643,3530.5588864649108,7.409491289869188e-4,5.404290042426201e-4
Harvard Park,south-la,1666948.4727621404,West Vernon,6532881.948874643,369182.7039972203,0.22147217507298414,0.056511461080483154
Hyde Park,south-la,7450006.958523706,West Vernon,6532881.948874643,15.054985680384561,2.020801559542148e-6,2.304493759140702e-6
Leimert Park,south-la,3046538.1055755503,West Vernon,6532881.948874643,1395.858147453177,4.581784632526276e-4,2.1366651936724926e-4
Vermont-Slauson,south-la,3749161.3872928065,West Vernon,6532881.948874643,744567.685824426,0.19859579487509427,0.11397231599335506
Vermont Square,south-la,6545107.28197659,West Vernon,6532881.948874643,5063125.727836426,0.7735741386209009,0.7750217694823955
Pico Rivera,southeast,22814689.425355088,West Whittier/Los Nietos,6725225.634818072,3299.7526024356994,1.4463280831552859e-4,4.906530697426872e-4
Santa Fe Springs,southeast,22998098.59262912,West Whittier/Los Nietos,6725225.634818072,22681.811645852045,9.8624725668067e-4,0.0033726469381819666
West Whittier-Los Nietos,southeast,6751155.800357631,West Whittier/Los Nietos,6725225.634818072,6629753.802557291,0.9820175979653871,0.985803921318788
Whittier,san-gabriel-valley,38080719.293404296,West Whittier/Los Nietos,6725225.634818072,67526.56706646684,0.001773248203275474,0.010040788329370831
Culver City,westside,13382462.033093274,Westchester,33386947.233335763,1029.0238976952678,7.68934666244979e-5,3.0821143679402396e-5
Del Aire,south-bay,2576384.334549526,Westchester,33386947.233335763,1287.8884725133976,4.998821236578359e-4,3.8574610116719015e-5
El Segundo,south-bay,14161000.1537336,Westchester,33386947.233335763,62050.00765351314,0.0043817531939757395,0.001858510968968084
Hyde Park,south-la,7450006.958523706,Westchester,33386947.233335763,0.042604372075537356,5.718702319706269e-9,1.2760786955986888e-9
Inglewood,south-bay,23591670.34781815,Westchester,33386947.233335763,5303.833453438455,2.248180554934286e-4,1.5885949129672907e-4
Ladera Heights,westside,7637704.817023115,Westchester,33386947.233335763,1588.7394998745294,2.0801268678693964e-4,4.7585647431946866e-5
Lennox,south-bay,2783621.5571680726,Westchester,33386947.233335763,260.30516721416336,9.351313095842876e-5,7.79661480862369e-6
Marina del Rey,westside,2337614.718427091,Westchester,33386947.233335763,0.9197564641372082,3.934593912704674e-7,2.754838463394646e-8
Playa del Rey,south-bay,7235475.871892184,Westchester,33386947.233335763,5076765.154198148,0.7016491028489187,0.15205838134039298
Playa Vista,westside,3375818.4461932424,Westchester,33386947.233335763,38514.81107468973,0.01140902915502495,0.0011535888802745632
View Park-Windsor Hills,south-la,4774881.869010169,Westchester,33386947.233335763,61.597122903292984,1.2900240172027972e-5,1.844946244195405e-6
Westchester,south-bay,28247507.374417327,Westchester,33386947.233335763,28194664.510859266,0.9981292910961086,0.8444816566729355
Rolling Hills Estates,south-bay,9737910.453006947,Westfield/Academy Hills,1355455.4339240845,17240.24500908457,0.0017704255027074104,0.012719152970727735
Rolling Hills,south-bay,9165576.695466759,Westfield/Academy Hills,1355455.4339240845,1337694.6023150147,0.14594767429927577,0.9868967793668791
West Hills,san-fernando-valley,21935985.604131736,Westhills,575170.3252390632,569124.992275298,0.025944810620595088,0.9894894908542916
Downtown,central-la,15111071.270691607,Westlake,2976945.709413561,57290.482196763376,0.0037912919058147817,0.019244718509847877
Westlake,central-la,7040402.256396085,Westlake,2976945.709413561,2922283.890870258,0.4150734268365722,0.981638288407325
Agoura Hills,santa-monica-mountains,20481427.991481274,Westlake Village,14250825.87515444,10923.56165598977,5.333398462515967e-4,7.665213056202182e-4
Unincorporated Santa Monica Mountains,santa-monica-mountains,232201347.40396923,Westlake Village,14250825.87515444,24934.97470875173,1.0738514219459475e-4,0.0017497213794622627
Westlake Village,santa-monica-mountains,14254583.576365843,Westlake Village,14250825.87515444,14216847.196388416,0.997352684504934,0.9976156695012839
Bel-Air,westside,16415020.702674601,Westwood,9834294.202470137,2687.4383781752504,1.6371824482300953e-4,2.7327211519665855e-4
Beverly Crest,westside,21462887.76757693,Westwood,9834294.202470137,3306.8704288553517,1.5407388160743683e-4,3.3625905029613064e-4
Beverly Hills,westside,14799160.136955187,Westwood,9834294.202470137,725.685864736219,4.9035611346896555e-5,7.379135195629435e-5
Brentwood,westside,39048248.112304464,Westwood,9834294.202470137,173116.46157051306,0.004433398934380425,0.01760334376889298
Century City,westside,1785962.3501237147,Westwood,9834294.202470137,25.028670352883637,1.401410861273189e-5,2.545039820610313e-6
Sawtelle,westside,6970137.365473464,Westwood,9834294.202470137,105667.78939450835,0.015160072729403173,0.010744826951380727
Veterans Administration,westside,2363944.330266648,Westwood,9834294.202470137,35459.15180522023,0.014999994437779553,0.0036056631086259093
West Los Angeles,westside,2728663.119342394,Westwood,9834294.202470137,3424.4126898463583,0.0012549781853142938,3.4821133264309185e-4
Westwood,westside,9528349.465150325,Westwood,9834294.202470137,9505824.647715658,0.9976360210635588,0.9665995802045484
Lancaster,antelope-valley,264677376.71262556,White Fence Farms,14894856.756794633,4154.571563548698,1.5696738478935202e-5,2.789265873036002e-4
Northwest Palmdale,antelope-valley,14972977.25614526,White Fence Farms,14894856.756794633,14860242.194140412,0.9924707651607112,0.997676072806915
Palmdale,antelope-valley,347435337.2104658,White Fence Farms,14894856.756794633,28590.237748729774,8.228937786892609e-5,0.001919470473301979
East Whittier,san-gabriel-valley,2853241.6038660146,Whittier,50400374.36261043,14879.054904411547,0.005214789691924825,2.952171505188182e-4
Hacienda Heights,san-gabriel-valley,30519663.067099527,Whittier,50400374.36261043,515210.39038364927,0.016881260754777163,0.010222352450736133
Industry,san-gabriel-valley,32146108.212660562,Whittier,50400374.36261043,1725.6236976376454,5.3680641097264097e-5,3.423831111297858e-5
La Habra Heights,san-gabriel-valley,16085931.79739388,Whittier,50400374.36261043,13080.312126970686,8.131522806213724e-4,2.5952807478895094e-4
North Whittier,san-gabriel-valley,14343305.182075523,Whittier,50400374.36261043,11796224.155510992,0.8224202166633423,0.23405032809165072
Pico Rivera,southeast,22814689.425355088,Whittier,50400374.36261043,30626.595168008935,0.0013424068413559946,0.00060766602540812285
Santa Fe Springs,southeast,22998098.59262912,Whittier,50400374.36261043,15572.908035128843,6.771389370476024e-4,3.0898397545796053e-4
South Whittier,southeast,13878075.543617085,Whittier,50400374.36261043,42277.78966743332,0.0030463726425583593,8.388388023323323e-4
West Whittier-Los Nietos,southeast,6751155.800357631,Whittier,50400374.36261043,59544.8313613485,0.008819946261378565,0.0011814362911860014
Whittier,san-gabriel-valley,38080719.293404296,Whittier,50400374.36261043,37908228.65601049,0.9954703944517225,0.7521418071873044
Whittier Narrows,san-gabriel-valley,7596862.558140052,Whittier,50400374.36261043,7697.46187233727,0.0010132422185378917,1.5272628367712362e-4
Avocado Heights,san-gabriel-valley,7608232.446361557,Whittier Narrows,7707596.9588886835,0.1109396075507334,1.4581521836098401e-8,1.4393540313857976e-8
Industry,san-gabriel-valley,32146108.212660562,Whittier Narrows,7707596.9588886835,8242.195263092173,2.5639791941738164e-4,0.0010693599194476523
Montebello,southeast,21811183.8094104,Whittier Narrows,7707596.9588886835,6124.929138882731,2.808159883664884e-4,7.9466131552445e-4
Pico Rivera,southeast,22814689.425355088,Whittier Narrows,7707596.9588886835,156783.80462865985,0.006872055179257373,0.020341463813549697
South El Monte,san-gabriel-valley,7506096.373250738,Whittier Narrows,7707596.9588886835,20667.695431073676,0.002753454579230631,0.0026814707023878476
South San Gabriel,san-gabriel-valley,3696814.3958587074,Whittier Narrows,7707596.9588886835,1820.6006300044983,4.924782353271494e-4,2.3620859260225263e-4
